absolute_error_bytes,absolute_relative_error,allocator_environment,architecture,backend,compiler_accounted_bytes,compiler_alias_bytes,compiler_argument_bytes,compiler_output_bytes,compiler_temp_bytes,confidence,configuration,device,device_id,device_kind,dtype,equations,error_fraction_of_target,error_message,family,jax_device_memory_limit_bytes,jax_version,jaxlib_version,name,nested_constructs,os,physical_device_memory_bytes,platform,primitive_counts,python_version,signed_error_bytes,signed_relative_error,size_bucket,static_compiler_ratio,static_overpredicts,static_peak_bytes,static_shortfall_bytes,static_underpredicts,status,target_budget_bytes
134217728,8.0,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,16777216,0,8388608,8388608,0,structural,"{""depth"": 16, ""shape"": [2048, 2048]}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float16,32,0.041666666666666664,,residual,3221225472,0.11.0,0.11.0,residual-d16-2048-float16,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""add"": 16, ""tanh"": 16}",3.12.3,134217728,8.0,100-500 MiB,9.0,True,150994944,0,False,ok,3221225472
524288,0.034482758620689655,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,15204352,0,13631488,524288,1048576,structural,"{""batch"": 256, ""depth"": 2, ""width"": 2048}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float16,3,0.00016276041666666666,,mlp,3221225472,0.11.0,0.11.0,mlp-b256-w2048-d2-float16,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""dot_general"": 2, ""tanh"": 1}",3.12.3,-524288,-0.034482758620689655,10-100 MiB,0.9655172413793104,False,14680064,524288,True,ok,3221225472
3145728,0.08571428571428572,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,36700160,0,31457280,1048576,4194304,structural,"{""batch"": 512, ""depth"": 4, ""width"": 2048}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float16,7,0.0009765625,,mlp,3221225472,0.11.0,0.11.0,mlp-b512-w2048-d4-float16,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""dot_general"": 4, ""tanh"": 3}",3.12.3,-3145728,-0.08571428571428572,10-100 MiB,0.9142857142857143,False,33554432,3145728,True,ok,3221225472
12582912,0.08571428571428572,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,146800640,0,125829120,4194304,16777216,structural,"{""batch"": 1024, ""depth"": 4, ""width"": 4096}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float16,7,0.00390625,,mlp,3221225472,0.11.0,0.11.0,mlp-b1024-w4096-d4-float16,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""dot_general"": 4, ""tanh"": 3}",3.12.3,-12582912,-0.08571428571428572,100-500 MiB,0.9142857142857143,False,134217728,12582912,True,ok,3221225472
3686400,0.390625,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,9437184,0,524288,524288,8388608,structural,"{""batch"": 1, ""head_dim"": 64, ""heads"": 8, ""sequence"": 512}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float16,18,0.0011444091796875,,attention,3221225472,0.11.0,0.11.0,attention-b1-h8-s512-d64-float16,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""broadcast_in_dim"": 2, ""convert_element_type"": 2, ""div"": 2, ""dot_general"": 2, ""exp"": 1, ""max"": 1, ""reduce_max"": 1, ""reduce_sum"": 1, ""reshape"": 2, ""sqrt"": 1, ""stop_gradient"": 1, ""sub"": 1, ""transpose"": 1}",3.12.3,3686400,0.390625,10-100 MiB,1.390625,True,13123584,0,False,ok,3221225472
15761408,0.4420955882352941,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,35651584,0,1048576,1048576,33554432,structural,"{""batch"": 1, ""head_dim"": 64, ""heads"": 8, ""sequence"": 1024}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float16,18,0.004892985026041667,,attention,3221225472,0.11.0,0.11.0,attention-b1-h8-s1024-d64-float16,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""broadcast_in_dim"": 2, ""convert_element_type"": 2, ""div"": 2, ""dot_general"": 2, ""exp"": 1, ""max"": 1, ""reduce_max"": 1, ""reduce_sum"": 1, ""reshape"": 2, ""sqrt"": 1, ""stop_gradient"": 1, ""sub"": 1, ""transpose"": 1}",3.12.3,15761408,0.4420955882352941,10-100 MiB,1.4420955882352942,True,51412992,0,False,ok,3221225472
65077248,0.47017045454545453,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,138412032,0,2097152,2097152,134217728,structural,"{""batch"": 1, ""head_dim"": 64, ""heads"": 8, ""sequence"": 2048}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float16,18,0.02020263671875,,attention,3221225472,0.11.0,0.11.0,attention-b1-h8-s2048-d64-float16,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""broadcast_in_dim"": 2, ""convert_element_type"": 2, ""div"": 2, ""dot_general"": 2, ""exp"": 1, ""max"": 1, ""reduce_max"": 1, ""reduce_sum"": 1, ""reshape"": 2, ""sqrt"": 1, ""stop_gradient"": 1, ""sub"": 1, ""transpose"": 1}",3.12.3,65077248,0.47017045454545453,100-500 MiB,1.4701704545454546,True,203489280,0,False,ok,3221225472
264372224,0.48485576923076923,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,545259520,0,4194304,4194304,536870912,structural,"{""batch"": 1, ""head_dim"": 64, ""heads"": 8, ""sequence"": 4096}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float16,18,0.08207194010416667,,attention,3221225472,0.11.0,0.11.0,attention-b1-h8-s4096-d64-float16,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""broadcast_in_dim"": 2, ""convert_element_type"": 2, ""div"": 2, ""dot_general"": 2, ""exp"": 1, ""max"": 1, ""reduce_max"": 1, ""reduce_sum"": 1, ""reshape"": 2, ""sqrt"": 1, ""stop_gradient"": 1, ""sub"": 1, ""transpose"": 1}",3.12.3,264372224,0.48485576923076923,500 MiB-1 GiB,1.4848557692307693,True,809631744,0,False,ok,3221225472
4210688,0.3088942307692308,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,13631488,0,4718592,524288,8388608,structural,"{""heads"": 8, ""sequence"": 512, ""width"": 512}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float16,23,0.0013071695963541667,,transformer,3221225472,0.11.0,0.11.0,transformer-s512-w512-float16,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""add"": 2, ""broadcast_in_dim"": 2, ""convert_element_type"": 2, ""div"": 2, ""dot_general"": 4, ""exp"": 1, ""max"": 1, ""reduce_max"": 1, ""reduce_sum"": 1, ""reshape"": 2, ""sqrt"": 1, ""stop_gradient"": 1, ""sub"": 1, ""tanh"": 1, ""transpose"": 1}",3.12.3,4210688,0.3088942307692308,10-100 MiB,1.3088942307692308,True,17842176,0,False,ok,3221225472
458784,0.5000163480967545,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,917538,0,196608,131090,589840,structural,"{""batch"": 128, ""width"": 256}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float16,18,0.0001424252986907959,,autodiff,3221225472,0.11.0,0.11.0,autodiff-b128-w256-float16,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""add_any"": 1, ""broadcast_in_dim"": 1, ""convert_element_type"": 3, ""div"": 2, ""dot_general"": 2, ""integer_pow"": 1, ""mul"": 4, ""reduce_sum"": 1, ""sub"": 1, ""tanh"": 1, ""transpose"": 1}",3.12.3,-458784,-0.5000163480967545,<10 MiB,0.49998365190324545,False,458754,458784,True,ok,3221225472
786464,0.3000083159321817,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,2621474,0,786432,524306,1310736,structural,"{""batch"": 256, ""width"": 512}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float16,18,0.0002441505591074626,,autodiff,3221225472,0.11.0,0.11.0,autodiff-b256-w512-float16,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""add_any"": 1, ""broadcast_in_dim"": 1, ""convert_element_type"": 3, ""div"": 2, ""dot_general"": 2, ""integer_pow"": 1, ""mul"": 4, ""reduce_sum"": 1, ""sub"": 1, ""tanh"": 1, ""transpose"": 1}",3.12.3,-786464,-0.3000083159321817,<10 MiB,0.6999916840678183,False,1835010,786464,True,ok,3221225472
2104,0.00022280144007668436,"{'XLA_PYTHON_CLIENT_PREALLOCATE': 'false', 'XLA_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_MEM_FRACTION': None, 'XLA_PYTHON_CLIENT_ALLOCATOR': None, 'TF_GPU_ALLOCATOR': None}",x86_64,gpu,9443386,0,4721664,3148842,1572880,structural,"{""batch"": 512, ""width"": 1024}",cuda:0,0,NVIDIA GeForce RTX 3050 Laptop GPU,float16,41,6.531675656636556e-07,,training,3221225472,0.11.0,0.11.0,training-b512-w1024-float16,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,4294967296,gpu,"{""add"": 2, ""add_any"": 1, ""broadcast_in_dim"": 3, ""convert_element_type"": 3, ""div"": 2, ""dot_general"": 5, ""integer_pow"": 1, ""mul"": 8, ""reduce_sum"": 5, ""reshape"": 2, ""sub"": 6, ""tanh"": 1, ""transpose"": 2}",3.12.3,-2104,-0.00022280144007668436,<10 MiB,0.9997771985599233,False,9441282,2104,True,ok,3221225472
